split_group,dataset_origin,uploader,split,fold,recording_count,no_cough_count,cough_count,new_fsd50k_cough_count
FSD50K_UPLOADER::juan9826,FSD50K,juan9826,train,1,2,2,0,0
FSD50K_UPLOADER::juand20,FSD50K,JuanD20,validation,-1,1,1,0,0
FSD50K_UPLOADER::juandamb,FSD50K,Juandamb,validation,-1,5,5,0,0
FSD50K_UPLOADER::juandaroa02,FSD50K,juandaroa02,train,0,1,1,0,0
FSD50K_UPLOADER::juanj105,FSD50K,juanj105,train,3,2,2,0,0
FSD50K_UPLOADER::juanma1008,FSD50K,Juanma1008,train,4,2,2,0,0
FSD50K_UPLOADER::judith136,FSD50K,JUDITH136,validation,-1,1,1,0,0
FSD50K_UPLOADER::julalvr,FSD50K,Julalvr,train,1,3,3,0,0
FSD50K_UPLOADER::juliabosque,FSD50K,juliabosque,train,0,4,4,0,0
FSD50K_UPLOADER::julianobre,FSD50K,julianobre,train,2,1,1,0,0
FSD50K_UPLOADER::julius_galla,FSD50K,julius_galla,train,3,2,2,0,0
FSD50K_UPLOADER::juliusmabe,FSD50K,JuliusMabe,train,4,1,1,0,0
FSD50K_UPLOADER::junggle,FSD50K,junggle,train,1,1,1,0,0
FSD50K_UPLOADER::junkfood2121,FSD50K,junkfood2121,train,2,3,3,0,0
FSD50K_UPLOADER::justinstroud,FSD50K,justinstroud,train,3,2,2,0,0
FSD50K_UPLOADER::jvidalmc90@gmail.com,FSD50K,jvidalmc90@gmail.com,train,0,2,2,0,0
FSD50K_UPLOADER::jvmyka@gmail.com,FSD50K,jvmyka@gmail.com,train,4,1,1,0,0
FSD50K_UPLOADER::jyoung20,FSD50K,jyoung20,test,-1,3,2,1,1
FSD50K_UPLOADER::jzproductions,FSD50K,JZProductions,train,1,1,1,0,0
FSD50K_UPLOADER::kalibrk,FSD50K,Kalibrk,test,-1,1,1,0,0
FSD50K_UPLOADER::kalou,FSD50K,Kalou,validation,-1,1,1,0,0
FSD50K_UPLOADER::kane53126,FSD50K,Kane53126,train,0,2,2,0,0
FSD50K_UPLOADER::kassimaja,FSD50K,kassimaja,validation,-1,1,1,0,0
FSD50K_UPLOADER::kast6453,FSD50K,kast6453,test,-1,1,1,0,0
FSD50K_UPLOADER::kathol,FSD50K,kathol,train,4,2,2,0,0
FSD50K_UPLOADER::kb7clx,FSD50K,kb7clx,train,0,1,1,0,0
FSD50K_UPLOADER::kd_jack,FSD50K,kd_jack,train,2,4,4,0,0
FSD50K_UPLOADER::keekee,FSD50K,KeeKee,train,4,1,1,0,0
FSD50K_UPLOADER::kellett66,FSD50K,kellett66,test,-1,1,1,0,0
FSD50K_UPLOADER::kendallbear,FSD50K,kendallbear,validation,-1,2,2,0,0
FSD50K_UPLOADER::kerauch,FSD50K,kerauch,train,3,1,1,0,0
FSD50K_UPLOADER::kesu,FSD50K,Kesu,train,0,1,1,0,0
FSD50K_UPLOADER::keweldog,FSD50K,keweldog,train,1,3,3,0,0
FSD50K_UPLOADER::keybit2,FSD50K,keybit2,validation,-1,1,1,0,0
FSD50K_UPLOADER::keykrusher,FSD50K,KeyKrusher,train,3,5,5,0,0
FSD50K_UPLOADER::kferentchak,FSD50K,KFerentchak,test,-1,3,3,0,0
FSD50K_UPLOADER::kierankeegan,FSD50K,KieranKeegan,validation,-1,8,8,0,0
FSD50K_UPLOADER::kijjaz,FSD50K,kijjaz,train,2,8,8,0,0
FSD50K_UPLOADER::kikuchiyo,FSD50K,kikuchiyo,train,0,1,1,0,0
FSD50K_UPLOADER::kim.headlee,FSD50K,kim.headlee,test,-1,4,4,0,0
FSD50K_UPLOADER::kingcornz,FSD50K,Kingcornz,train,2,1,1,0,0
FSD50K_UPLOADER::kingof_thelab,FSD50K,kingof_thelab,train,1,6,6,0,0
FSD50K_UPLOADER::kingsrow,FSD50K,kingsrow,train,3,8,8,0,0
FSD50K_UPLOADER::kipshu,FSD50K,kipshu,train,4,1,1,0,0
FSD50K_UPLOADER::kizilsungur,FSD50K,KIZILSUNGUR,validation,-1,8,8,0,0
FSD50K_UPLOADER::klakmart,FSD50K,klakmart,train,2,1,1,0,0
FSD50K_UPLOADER::klankbeeld,FSD50K,klankbeeld,test,-1,12,12,0,0
FSD50K_UPLOADER::klarpen,FSD50K,KLarpen,train,0,1,1,0,0
FSD50K_UPLOADER::kleber_kgf,FSD50K,Kleber_KGF,train,1,1,1,0,0
FSD50K_UPLOADER::kmbetton,FSD50K,kmbetton,train,2,1,1,0,0
FSD50K_UPLOADER::knightrider1,FSD50K,KnightRider1,train,3,1,1,0,0
FSD50K_UPLOADER::kodack,FSD50K,Kodack,validation,-1,6,6,0,0
FSD50K_UPLOADER::kompaktt,FSD50K,kompaktt,test,-1,1,1,0,0
FSD50K_UPLOADER::konamiuss,FSD50K,Konamiuss,train,4,3,3,0,0
FSD50K_UPLOADER::koops,FSD50K,Koops,validation,-1,4,4,0,0
FSD50K_UPLOADER::kraftwerk2k1,FSD50K,KRAFTWERK2K1,train,0,1,1,0,0
FSD50K_UPLOADER::kreaton,FSD50K,Kreaton,train,1,1,1,0,0
FSD50K_UPLOADER::krissyeliot,FSD50K,krissyeliot,validation,-1,3,3,0,0
FSD50K_UPLOADER::krnash,FSD50K,krnash,train,2,1,1,0,0
FSD50K_UPLOADER::krucifix1974,FSD50K,Krucifix1974,train,3,2,2,0,0
FSD50K_UPLOADER::kscanlon,FSD50K,kscanlon,train,4,1,1,0,0
FSD50K_UPLOADER::kurten,FSD50K,kurten,train,1,1,1,0,0
FSD50K_UPLOADER::kwahmah_02,FSD50K,kwahmah_02,test,-1,95,95,0,0
FSD50K_UPLOADER::kwhite98,FSD50K,kwhite98,train,4,1,1,0,0
FSD50K_UPLOADER::kyanite_,FSD50K,Kyanite_,validation,-1,2,2,0,0
FSD50K_UPLOADER::kyle1katarn,FSD50K,Kyle1Katarn,train,0,2,2,0,0
FSD50K_UPLOADER::kyles,FSD50K,kyles,validation,-1,4,4,0,0
FSD50K_UPLOADER::kyliank,FSD50K,kyliank,train,4,1,1,0,0
FSD50K_UPLOADER::kyodon,FSD50K,Kyodon,train,2,2,2,0,0
FSD50K_UPLOADER::kyster,FSD50K,Kyster,train,4,13,12,1,1
FSD50K_UPLOADER::l4red0,FSD50K,l4red0,test,-1,1,1,0,0
FSD50K_UPLOADER::l_forbes,FSD50K,l_forbes,train,3,1,1,0,0
FSD50K_UPLOADER::labailey,FSD50K,labailey,train,3,2,2,0,0
FSD50K_UPLOADER::lafashion,FSD50K,lafashion,train,0,49,49,0,0
FSD50K_UPLOADER::laiaoreka,FSD50K,laiaoreka,train,1,5,5,0,0
FSD50K_UPLOADER::lalazzylee1,FSD50K,lalazzylee1,test,-1,1,1,0,0
FSD50K_UPLOADER::lalks,FSD50K,Lalks,train,2,4,4,0,0
FSD50K_UPLOADER::lampeight,FSD50K,LampEight,validation,-1,1,1,0,0
FSD50K_UPLOADER::landub,FSD50K,LanDub,train,3,5,5,0,0
FSD50K_UPLOADER::larebl,FSD50K,larebl,train,0,1,1,0,0
FSD50K_UPLOADER::las98,FSD50K,las98,train,2,5,5,0,0
FSD50K_UPLOADER::laserlife,FSD50K,laserlife,train,1,1,1,0,0
FSD50K_UPLOADER::lau7,FSD50K,Lau7,train,2,2,2,0,0
FSD50K_UPLOADER::lauriemc,FSD50K,lauriemc,train,3,1,1,0,0
FSD50K_UPLOADER::lawnjelly,FSD50K,lawnjelly,test,-1,1,1,0,0
FSD50K_UPLOADER::lazemaze,FSD50K,lazemaze,train,4,1,1,0,0
FSD50K_UPLOADER::ldezem,FSD50K,ldezem,validation,-1,2,1,1,1
FSD50K_UPLOADER::leafs67,FSD50K,Leafs67,train,4,5,5,0,0
FSD50K_UPLOADER::leanemac,FSD50K,leanemac,train,0,1,1,0,0
FSD50K_UPLOADER::lebcraftlp,FSD50K,lebcraftlp,train,4,1,1,0,0
FSD50K_UPLOADER::lebosqui,FSD50K,lebosqui,validation,-1,2,2,0,0
FSD50K_UPLOADER::lefthandwinnie,FSD50K,lefthandwinnie,train,0,1,1,0,0
FSD50K_UPLOADER::leinad123,FSD50K,leinad123,train,1,1,1,0,0
FSD50K_UPLOADER::lemigoga,FSD50K,lemigoga,train,2,3,3,0,0
FSD50K_UPLOADER::lenja.g,FSD50K,lenja.g,train,3,1,1,0,0
FSD50K_UPLOADER::leoctiurs,FSD50K,Leoctiurs,train,4,6,6,0,0
FSD50K_UPLOADER::leonelmail,FSD50K,leonelmail,train,1,2,2,0,0
FSD50K_UPLOADER::leosalom,FSD50K,leosalom,train,0,1,1,0,0
FSD50K_UPLOADER::levinj,FSD50K,levinj,train,2,1,1,0,0
FSD50K_UPLOADER::levite_sound,FSD50K,levite_sound,train,4,1,1,0,0
FSD50K_UPLOADER::lewicha,FSD50K,Lewicha,test,-1,1,1,0,0
FSD50K_UPLOADER::lewis100011,FSD50K,lewis100011,test,-1,4,4,0,0
FSD50K_UPLOADER::lg,FSD50K,LG,train,3,47,44,3,3
FSD50K_UPLOADER::lharman94,FSD50K,lharman94,validation,-1,2,2,0,0
FSD50K_UPLOADER::liamg_sfx,FSD50K,LiamG_SFX,train,3,6,6,0,0
FSD50K_UPLOADER::ligidium,FSD50K,Ligidium,train,0,53,53,0,0
FSD50K_UPLOADER::likeclockwork,FSD50K,likeclockwork,train,1,1,1,0,0
FSD50K_UPLOADER::limwei,FSD50K,limwei,train,4,1,1,0,0
FSD50K_UPLOADER::lindsayanng,FSD50K,Lindsayanng,train,2,2,2,0,0
FSD50K_UPLOADER::liongirl,FSD50K,LIONGIRL,train,4,2,2,0,0
FSD50K_UPLOADER::liorcali,FSD50K,liorcali,train,1,2,2,0,0
FSD50K_UPLOADER::lithe-fider,FSD50K,Lithe-Fider,test,-1,2,2,0,0
FSD50K_UPLOADER::littlebigsounds,FSD50K,LittleBigSounds,validation,-1,1,1,0,0
FSD50K_UPLOADER::littleluigi,FSD50K,LittleLuigi,train,2,1,1,0,0
FSD50K_UPLOADER::littlerainyseasons,FSD50K,LittleRainySeasons,train,3,14,13,1,1
FSD50K_UPLOADER::littlerobotsoundfactory,FSD50K,LittleRobotSoundFactory,train,3,33,33,0,0
FSD50K_UPLOADER::littlet1d,FSD50K,LittleT1D,train,1,2,2,0,0
FSD50K_UPLOADER::lmr9,FSD50K,lmr9,validation,-1,2,2,0,0
FSD50K_UPLOADER::locontrario23,FSD50K,locontrario23,train,0,5,5,0,0
FSD50K_UPLOADER::loffy,FSD50K,Loffy,train,2,2,2,0,0
FSD50K_UPLOADER::loisgwenllian,FSD50K,loisgwenllian,train,4,5,3,2,2
FSD50K_UPLOADER::loljames,FSD50K,loljames,test,-1,1,1,0,0
FSD50K_UPLOADER::lolux,FSD50K,lolux,train,2,1,1,0,0
FSD50K_UPLOADER::lonewolf239,FSD50K,Lonewolf239,train,0,1,1,0,0
FSD50K_UPLOADER::lordhell666,FSD50K,lordhell666,train,1,1,1,0,0
FSD50K_UPLOADER::lordmelchior,FSD50K,LordMelchior,test,-1,1,1,0,0
FSD50K_UPLOADER::lorenzobartolini,FSD50K,lorenzobartolini,train,4,1,1,0,0
FSD50K_UPLOADER::loveburd,FSD50K,LOVEBURD,test,-1,3,3,0,0
FSD50K_UPLOADER::lpsfriend511,FSD50K,LPSFriend511,validation,-1,1,1,0,0
FSD50K_UPLOADER::lsprice,FSD50K,lsprice,train,2,3,3,0,0
FSD50K_UPLOADER::lucho0880,FSD50K,lucho0880,train,3,2,2,0,0
FSD50K_UPLOADER::luckylittleraven,FSD50K,luckylittleraven,test,-1,4,4,0,0
FSD50K_UPLOADER::luffy,FSD50K,luffy,train,0,5,5,0,0
FSD50K_UPLOADER::lukas_p,FSD50K,lukas_p,validation,-1,1,1,0,0
FSD50K_UPLOADER::lukaseg98,FSD50K,LukasEG98,train,1,3,3,0,0
FSD50K_UPLOADER::luke160241,FSD50K,Luke160241,test,-1,2,2,0,0
FSD50K_UPLOADER::lukesharples,FSD50K,LukeSharples,train,2,2,2,0,0
FSD50K_UPLOADER::lunardrive,FSD50K,Lunardrive,train,4,1,1,0,0
FSD50K_UPLOADER::lundgree,FSD50K,lundgree,train,3,1,1,0,0
FSD50K_UPLOADER::lupardy,FSD50K,Lupardy,train,0,4,4,0,0
FSD50K_UPLOADER::lwdickens,FSD50K,lwdickens,test,-1,5,5,0,0
FSD50K_UPLOADER::lynx_5969,FSD50K,Lynx_5969,test,-1,4,4,0,0
FSD50K_UPLOADER::lysander darkstar,FSD50K,lysander darkstar,train,2,1,1,0,0
FSD50K_UPLOADER::lzmraul,FSD50K,lzmraul,validation,-1,1,1,0,0
FSD50K_UPLOADER::m-red,FSD50K,M-RED,train,2,2,2,0,0
FSD50K_UPLOADER::m1rk0,FSD50K,m1rk0,train,0,1,1,0,0
FSD50K_UPLOADER::m3fuss,FSD50K,m3fuss,train,1,2,2,0,0
FSD50K_UPLOADER::maarten_wez,FSD50K,maarten_wez,validation,-1,1,1,0,0
FSD50K_UPLOADER::madamvicious,FSD50K,MadamVicious,train,1,11,11,0,0
FSD50K_UPLOADER::magdaadga,FSD50K,Magdaadga,train,4,2,2,0,0
FSD50K_UPLOADER::magedu,FSD50K,magedu,train,3,15,15,0,0
FSD50K_UPLOADER::magician5,FSD50K,magician5,train,4,1,1,0,0
FSD50K_UPLOADER::magnesus,FSD50K,Magnesus,train,2,1,1,0,0
FSD50K_UPLOADER::magnus589,FSD50K,magnus589,train,1,3,3,0,0
FSD50K_UPLOADER::maisonsonique,FSD50K,maisonsonique,test,-1,12,12,0,0
FSD50K_UPLOADER::maj061785,FSD50K,MAJ061785,train,1,4,4,0,0
FSD50K_UPLOADER::makemebad,FSD50K,makemebad,train,4,2,2,0,0
FSD50K_UPLOADER::malexmedia,FSD50K,malexmedia,train,0,3,3,0,0
FSD50K_UPLOADER::mallement,FSD50K,mallement,validation,-1,1,1,0,0
FSD50K_UPLOADER::mamos2,FSD50K,mamos2,train,0,1,1,0,0
FSD50K_UPLOADER::manicciola,FSD50K,Manicciola,test,-1,3,3,0,0
FSD50K_UPLOADER::manotrop,FSD50K,manotrop,train,2,1,1,0,0
FSD50K_UPLOADER::marachynna,FSD50K,marachynna,train,3,1,1,0,0
FSD50K_UPLOADER::marcello777,FSD50K,marcello777,validation,-1,3,3,0,0
FSD50K_UPLOADER::marceltavars,FSD50K,marceltavars,train,3,1,1,0,0
FSD50K_UPLOADER::marcgp13,FSD50K,marcgp13,train,1,3,3,0,0
FSD50K_UPLOADER::marcmatthewsmusic,FSD50K,MarcMatthewsMusic,train,0,1,1,0,0
FSD50K_UPLOADER::marco2unisato,FSD50K,marco2unisato,train,1,1,1,0,0
FSD50K_UPLOADER::margaridsg,FSD50K,Margaridsg,test,-1,1,1,0,0
FSD50K_UPLOADER::mariamdm8,FSD50K,mariamdm8,validation,-1,1,1,0,0
FSD50K_UPLOADER::mariamnobre,FSD50K,MariaMNobre,train,4,2,2,0,0
FSD50K_UPLOADER::marianne9876,FSD50K,Marianne9876,train,2,1,1,0,0
FSD50K_UPLOADER::mariiao2,FSD50K,mariiao2,validation,-1,18,16,2,2
FSD50K_UPLOADER::mario81,FSD50K,mario81,test,-1,1,1,0,0
FSD50K_UPLOADER::mariolega,FSD50K,mariolega,train,3,1,1,0,0
FSD50K_UPLOADER::marionagm90,FSD50K,marionagm90,train,4,7,7,0,0
FSD50K_UPLOADER::mark646,FSD50K,mark646,train,0,4,4,0,0
FSD50K_UPLOADER::markbolden,FSD50K,markbolden,train,1,1,1,0,0
FSD50K_UPLOADER::markkuyp,FSD50K,markkuyp,train,4,1,1,0,0
FSD50K_UPLOADER::markystar,FSD50K,markystar,train,1,1,1,0,0
FSD50K_UPLOADER::marlazaro,FSD50K,marlazaro,train,2,1,1,0,0
FSD50K_UPLOADER::marsebastia,FSD50K,marsebastia,train,3,3,3,0,0
FSD50K_UPLOADER::martats,FSD50K,martats,test,-1,1,1,0,0
FSD50K_UPLOADER::martingunchev,FSD50K,martingunchev,train,0,1,1,0,0
FSD50K_UPLOADER::martinimeniscus,FSD50K,martinimeniscus,test,-1,2,2,0,0
FSD50K_UPLOADER::marvman,FSD50K,marvman,train,4,1,1,0,0
FSD50K_UPLOADER::massenbachhausen,FSD50K,massenbachhausen,validation,-1,1,1,0,0
FSD50K_UPLOADER::matheusmarchetti,FSD50K,matheusmarchetti,train,1,1,1,0,0
FSD50K_UPLOADER::mativve,FSD50K,Mativve,train,2,1,1,0,0
FSD50K_UPLOADER::matteusnova,FSD50K,MatteusNova,train,1,2,2,0,0
FSD50K_UPLOADER::mattfinish,FSD50K,mattfinish,train,3,1,1,0,0
FSD50K_UPLOADER::matthewwong,FSD50K,MatthewWong,train,0,1,1,0,0
FSD50K_UPLOADER::mattix145,FSD50K,Mattix145,test,-1,2,2,0,0
FSD50K_UPLOADER::mattyharm,FSD50K,mattyharm,validation,-1,1,1,0,0
FSD50K_UPLOADER::matzka,FSD50K,matzka,train,4,2,2,0,0
FSD50K_UPLOADER::maurice_j_k,FSD50K,Maurice_J_K,train,0,1,1,0,0
FSD50K_UPLOADER::maxbjorverud,FSD50K,MaxBjorverud,validation,-1,5,5,0,0
FSD50K_UPLOADER::maxdemianagl,FSD50K,MaxDemianAGL,train,1,8,8,0,0
FSD50K_UPLOADER::mayabuti,FSD50K,MayaButi,train,2,2,2,0,0
FSD50K_UPLOADER::mayanxibalba,FSD50K,mayanxibalba,train,3,3,3,0,0
FSD50K_UPLOADER::maycuddlepie,FSD50K,maycuddlepie,train,2,1,1,0,0
FSD50K_UPLOADER::maykie993,FSD50K,maykie993,train,3,1,1,0,0
FSD50K_UPLOADER::mbaer_studios,FSD50K,MBaer_Studios,train,2,1,1,0,0
FSD50K_UPLOADER::mbrasio,FSD50K,mbrasio,test,-1,1,1,0,0
FSD50K_UPLOADER::mcginnster,FSD50K,mcginnster,train,4,1,1,0,0
FSD50K_UPLOADER::mcmacca,FSD50K,mcmacca,test,-1,4,4,0,0
FSD50K_UPLOADER::mcmitch,FSD50K,McMitch,train,0,1,1,0,0
FSD50K_UPLOADER::mcroce,FSD50K,mcroce,validation,-1,1,1,0,0
FSD50K_UPLOADER::mcyost,FSD50K,MCYost,train,1,1,1,0,0
FSD50K_UPLOADER::mdrivet,FSD50K,MDRivet,validation,-1,1,1,0,0
FSD50K_UPLOADER::mdsn,FSD50K,mdsn,train,4,1,1,0,0
FSD50K_UPLOADER::me_is_chaos,FSD50K,Me_Is_Chaos,train,1,1,1,0,0
FSD50K_UPLOADER::meaxx,FSD50K,MEAXX,train,2,2,2,0,0
FSD50K_UPLOADER::mediadude8574,FSD50K,MediaDude8574,train,3,1,1,0,0
FSD50K_UPLOADER::mediagruppen,FSD50K,mediagruppen,train,0,1,1,0,0
FSD50K_UPLOADER::meepalicious,FSD50K,Meepalicious,train,4,1,1,0,0
FSD50K_UPLOADER::meggiepie,FSD50K,meggiepie,test,-1,3,3,0,0
FSD50K_UPLOADER::meisterjaan,FSD50K,meisterjaan,validation,-1,2,2,0,0
FSD50K_UPLOADER::meisterleise,FSD50K,meisterleise,train,1,10,10,0,0
FSD50K_UPLOADER::melack,FSD50K,melack,train,2,6,6,0,0
FSD50K_UPLOADER::melliug,FSD50K,melliug,train,3,2,2,0,0
FSD50K_UPLOADER::mendihola,FSD50K,mendihola,train,3,1,1,0,0
FSD50K_UPLOADER::mephisto_egmont,FSD50K,mephisto_egmont,train,0,1,1,0,0
FSD50K_UPLOADER::merodn,FSD50K,MeroDn,train,0,1,1,0,0
FSD50K_UPLOADER::meroleroman7,FSD50K,meroleroman7,train,4,4,4,0,0
FSD50K_UPLOADER::metaepitome,FSD50K,metaepitome,train,4,1,1,0,0
FSD50K_UPLOADER::mewpudding101,FSD50K,mewpudding101,test,-1,1,1,0,0
FSD50K_UPLOADER::mewsel,FSD50K,Mewsel,train,0,2,2,0,0
FSD50K_UPLOADER::mhockett,FSD50K,MHockett,train,4,1,1,0,0
FSD50K_UPLOADER::miastodzwiekow,FSD50K,miastodzwiekow,train,1,8,8,0,0
FSD50K_UPLOADER::mich3d,FSD50K,mich3d,train,2,1,1,0,0
FSD50K_UPLOADER::michael klier,FSD50K,Michael Klier,train,3,1,1,0,0
FSD50K_UPLOADER::michael_kur95,FSD50K,michael_kur95,test,-1,7,6,1,1
FSD50K_UPLOADER::michellegrobler,FSD50K,MichelleGrobler,train,0,1,1,0,0
FSD50K_UPLOADER::michorvath,FSD50K,michorvath,train,4,2,2,0,0
FSD50K_UPLOADER::mickleness,FSD50K,mickleness,validation,-1,4,4,0,0
FSD50K_UPLOADER::mickmon,FSD50K,mickmon,train,1,7,7,0,0
FSD50K_UPLOADER::micndom,FSD50K,micndom,train,3,1,1,0,0
FSD50K_UPLOADER::microsoftsam,FSD50K,MicrosoftSam,train,2,3,3,0,0
FSD50K_UPLOADER::miguel2613,FSD50K,miguel2613,train,1,1,1,0,0
FSD50K_UPLOADER::mikaelfernstrom,FSD50K,mikaelfernstrom,validation,-1,19,19,0,0
FSD50K_UPLOADER::mike_stranks,FSD50K,mike_stranks,train,4,1,1,0,0
FSD50K_UPLOADER::miki_loz,FSD50K,Miki_Loz,train,3,1,1,0,0
FSD50K_UPLOADER::millavsb,FSD50K,Millavsb,train,0,1,1,0,0
FSD50K_UPLOADER::miniscozzie,FSD50K,Miniscozzie,train,0,1,1,0,0
FSD50K_UPLOADER::miracleshappen,FSD50K,MiraclesHappen,train,2,1,1,0,0
FSD50K_UPLOADER::misbedave,FSD50K,MisbeDAVE,train,4,2,2,0,0
FSD50K_UPLOADER::missozzy,FSD50K,missozzy,test,-1,18,18,0,0
FSD50K_UPLOADER::mistorcaveman,FSD50K,mistorcaveman,test,-1,7,7,0,0
FSD50K_UPLOADER::mitsumangas,FSD50K,mitsumangas,train,3,5,5,0,0
FSD50K_UPLOADER::mivori,FSD50K,Mivori,test,-1,2,2,0,0
FSD50K_UPLOADER::mkjunker,FSD50K,mkjunker,train,1,1,1,0,0
FSD50K_UPLOADER::mlestn1,FSD50K,mlestn1,validation,-1,2,2,0,0
FSD50K_UPLOADER::mlteenie,FSD50K,mlteenie,train,3,1,1,0,0
FSD50K_UPLOADER::mma_official,FSD50K,mma_official,train,2,2,2,0,0
FSD50K_UPLOADER::mochni,FSD50K,Mochni,train,3,1,1,0,0
FSD50K_UPLOADER::moffet,FSD50K,moffet,test,-1,2,2,0,0
FSD50K_UPLOADER::mojomills,FSD50K,mojomills,test,-1,30,30,0,0
FSD50K_UPLOADER::monkeyby,FSD50K,monkeyby,train,0,1,1,0,0
FSD50K_UPLOADER::monkeyfacebook532,FSD50K,MonkeyFacebook532,train,4,2,2,0,0
FSD50K_UPLOADER::monkeyman535,FSD50K,monkeyman535,validation,-1,1,1,0,0
FSD50K_UPLOADER::monkslut,FSD50K,monkslut,train,1,1,1,0,0
FSD50K_UPLOADER::monosfera,FSD50K,monosfera,validation,-1,4,3,1,1
FSD50K_UPLOADER::monte32,FSD50K,monte32,train,1,3,3,0,0
FSD50K_UPLOADER::mooncubedesign,FSD50K,mooncubedesign,train,2,1,1,0,0
FSD50K_UPLOADER::moonscythe,FSD50K,Moonscythe,train,1,1,1,0,0
FSD50K_UPLOADER::morenoelena,FSD50K,morenoelena,train,4,1,1,0,0
FSD50K_UPLOADER::morgan169,FSD50K,Morgan169,train,3,1,1,0,0
FSD50K_UPLOADER::morningfrost,FSD50K,morningfrost,validation,-1,2,2,0,0
FSD50K_UPLOADER::mosvane,FSD50K,mosvane,train,2,1,1,0,0
FSD50K_UPLOADER::movingplaid,FSD50K,movingplaid,train,0,1,1,0,0
FSD50K_UPLOADER::mpaol2023,FSD50K,mpaol2023,train,4,1,1,0,0
FSD50K_UPLOADER::mpfeiffer,FSD50K,mpfeiffer,test,-1,1,1,0,0
FSD50K_UPLOADER::mrauralization,FSD50K,MrAuralization,validation,-1,10,10,0,0
FSD50K_UPLOADER::mrawsome14,FSD50K,mrawsome14,train,0,1,1,0,0
FSD50K_UPLOADER::mrbriandesign,FSD50K,mrbriandesign,train,2,1,1,0,0
FSD50K_UPLOADER::mrdirectx,FSD50K,mrdirectx,train,0,1,1,0,0
FSD50K_UPLOADER::mrgreaper,FSD50K,mrgreaper,train,0,3,3,0,0
FSD50K_UPLOADER::mrh4hn,FSD50K,mrh4hn,validation,-1,1,1,0,0
FSD50K_UPLOADER::mrkva,FSD50K,mrkva,test,-1,1,1,0,0
FSD50K_UPLOADER::mrlins,FSD50K,mrlins,train,4,1,1,0,0
FSD50K_UPLOADER::mrmccormack,FSD50K,mrmccormack,train,3,1,1,0,0
FSD50K_UPLOADER::mrmunk,FSD50K,mrmunk,test,-1,2,2,0,0
FSD50K_UPLOADER::mrst3v3n999,FSD50K,MrSt3v3n999,train,3,2,2,0,0
FSD50K_UPLOADER::mrtenant,FSD50K,Mrtenant,train,1,1,1,0,0
FSD50K_UPLOADER::mrthenoronha,FSD50K,Mrthenoronha,train,2,6,6,0,0
FSD50K_UPLOADER::ms107,FSD50K,ms107,train,3,1,1,0,0
FSD50K_UPLOADER::multimax2121,FSD50K,MultiMax2121,train,0,1,1,0,0
FSD50K_UPLOADER::muse384,FSD50K,muse384,train,1,1,1,0,0
FSD50K_UPLOADER::muses212,FSD50K,muses212,validation,-1,2,2,0,0
FSD50K_UPLOADER::musicboy9000,FSD50K,musicboy9000,train,3,1,1,0,0
FSD50K_UPLOADER::mw_1984,FSD50K,mw_1984,train,2,1,1,0,0
FSD50K_UPLOADER::mwlandi,FSD50K,MWLANDI,train,4,9,9,0,0
FSD50K_UPLOADER::myak12,FSD50K,myak12,train,3,3,3,0,0
FSD50K_UPLOADER::myrararara,FSD50K,myrararara,train,4,1,1,0,0
FSD50K_UPLOADER::mystiscool,FSD50K,mystiscool,train,0,1,1,0,0
FSD50K_UPLOADER::mzinsser,FSD50K,mzinsser,train,1,2,2,0,0
FSD50K_UPLOADER::n3n3,FSD50K,n3n3,test,-1,1,1,0,0
FSD50K_UPLOADER::n3twork,FSD50K,n3twork,validation,-1,1,1,0,0
FSD50K_UPLOADER::n_audioman,FSD50K,n_audioman,test,-1,38,27,11,11
FSD50K_UPLOADER::nackhe,FSD50K,nackhe,validation,-1,2,2,0,0
FSD50K_UPLOADER::nanakisan,FSD50K,Nanakisan,validation,-1,43,43,0,0
FSD50K_UPLOADER::nannygrimshaw,FSD50K,nannygrimshaw,train,2,1,1,0,0
FSD50K_UPLOADER::naorenma,FSD50K,NaoRenma,train,2,1,1,0,0
FSD50K_UPLOADER::nas1,FSD50K,nas1,train,4,1,1,0,0
FSD50K_UPLOADER::nathannorby,FSD50K,nathannorby,train,3,1,1,0,0
FSD50K_UPLOADER::nattomac,FSD50K,nattomac,train,0,1,1,0,0
FSD50K_UPLOADER::natty23,FSD50K,Natty23,train,4,5,5,0,0
FSD50K_UPLOADER::naturenotesuk,FSD50K,naturenotesuk,validation,-1,1,1,0,0
FSD50K_UPLOADER::naturestemper,FSD50K,NaturesTemper,train,1,1,1,0,0
FSD50K_UPLOADER::navadaux,FSD50K,Navadaux,train,2,1,1,0,0
FSD50K_UPLOADER::nawerwohl02,FSD50K,nawerwohl02,train,1,1,1,0,0
FSD50K_UPLOADER::neagle,FSD50K,neagle,train,2,1,1,0,0
FSD50K_UPLOADER::nebulousflynn,FSD50K,nebulousflynn,train,4,2,2,0,0
FSD50K_UPLOADER::nebyoolae,FSD50K,nebyoolae,train,3,1,1,0,0
FSD50K_UPLOADER::nekomimi07,FSD50K,nekomimi07,test,-1,3,3,0,0
FSD50K_UPLOADER::nelsunsfunhouse,FSD50K,NelSunsFunhouse,train,0,1,1,0,0
FSD50K_UPLOADER::nenadsimic,FSD50K,NenadSimic,train,1,1,1,0,0
