split_group,split,fold,dataset_origin,uploader,n_segments,n_positive_segments,quality_split_role
COUGHVID_UUID::9aea1b03-9fc0-48c9-9e62-a6ac15633c03,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::9c77d63c-96a2-4f45-8b27-c8582b4d44ab,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::9cd7b466-aba3-400d-9e0d-1362a6007988,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::9cefcba6-bea1-4131-a905-3d28e567344b,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::9e1a07c9-37a4-441a-a5a3-834b2283ae01,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::9e2709db-b6b2-45f7-a0b2-b067e187fe3f,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::9f4dfad5-c175-4a75-b3ac-cdc08e72b98c,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::9f671ce6-784b-4e64-bcd9-086a4f2db274,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::9fc30462-4e90-4b05-a9d4-f25b775d1794,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::a08ada1f-32e6-40cf-9513-57cf411cf97d,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::a1182546-5e99-4ba4-b941-351c79866173,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::a147e909-0e90-442b-adc4-b8487de75504,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::a14ac807-5cf3-44d8-acd6-830dd0d086ea,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::a1e6d70d-dcbc-4e53-9422-503f0d4d8c04,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::a20c7e61-024c-491f-807c-fd01dc856bbd,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::a2990a45-ce3e-40fd-b7c6-a7e86fd92696,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::a2bd77dd-61f9-494d-b6b5-306ada124f30,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::a3a59be9-d275-478f-a8f7-a53550fc63fd,validation,-1,COUGHVID,,1,0,development
COUGHVID_UUID::a41a84b6-f192-4b79-bb08-e47285cf8a4e,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::a4e4dc63-969f-4b6d-889a-b8f9d20028f7,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::a5115a55-1187-4983-b9d6-4e423d92f981,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::a684a1c0-e2de-4ae2-b1a1-cca613005bd5,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::a9910dca-8898-4eed-90ed-1371a22c64e6,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::aa27859e-d3a3-4a40-a241-8ebdc849017a,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::aa75a033-7295-488d-98d8-dd702ca9d5a7,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::aa78817e-f5e3-470b-b516-6006c59fb1fa,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::ab2598a4-3781-40ae-b4f2-6d34abd2039d,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::ab8ecc44-d33a-4e85-8e31-28cfe827fd17,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::abb1586c-6a06-4667-8407-5574b4cc78e3,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::acd3adc4-4f5c-4144-8dd6-3ea2063845db,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::ad4f1929-696a-45db-89ea-265e4853c43c,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::adf406f5-b1bc-432a-ae5a-78c52fc95292,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::ae699cec-d7b8-467c-8dc7-a89fb7830384,validation,-1,COUGHVID,,1,0,development
COUGHVID_UUID::ae800719-1e77-45cb-9c1d-264eebca44ec,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::ae9ae0a2-f646-4f2d-a8d2-050d71fc3a29,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::aeb63eba-7261-4d5a-9cf5-4f31357bcd57,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::afd37003-52a9-44ba-bcf4-7fc7d637ad37,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::b0f187db-9026-4791-90dd-f845cdb3f90e,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::b235a516-97d4-4a64-91dc-f85f31f50deb,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::b326dcd4-4cf5-4ac9-9ffa-4780f8a53cc7,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::b3e0dc79-0457-4a79-83ce-810e36215ffd,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::b492f127-ee29-4a55-b479-80e5e3a8a66a,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::b4a77f9e-b9cc-4dc6-ada3-48890a4951c4,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::b4b7f4b3-08b4-46ad-a39f-ff4e5b029520,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::b551c936-7f27-40a4-bf3b-2d8c4edfbae8,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::b5880de4-b63e-4b27-9a51-35a5a6667af3,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::b5ec57dd-28bb-428d-a420-6617f7749a9a,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::b6589fee-434e-4d2b-9234-f94545322f47,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::b6f51e48-7f2a-49d4-9ee9-296740a8e1c9,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::b768c79d-32bc-423a-b592-da360cb02ed2,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::ba21cefd-7209-47e8-87ff-e12e3d0ed4dc,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::ba5ade2c-45fc-41e5-b111-86c08ea8609b,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::bb825a76-02ce-4a02-a001-7ae1a05d5bb8,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::bb9cd351-d75d-4bd6-9140-7f88a8209871,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::bbb221cc-8c5c-407d-9ae1-ae8ebd842504,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::bbe5b8d6-21cf-4718-b263-0fb779d13784,validation,-1,COUGHVID,,1,0,development
COUGHVID_UUID::bcb69f37-df84-485a-af43-4ff8b9de570c,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::bcb90b43-185a-4420-a4ca-dafe8f914682,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::bcc118e3-39f2-45f9-8dae-46650d962729,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::bce328d8-acfe-4cc9-bc60-e7934f3e6e5f,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::bd205be0-24a4-4a28-8262-30bc14bf1faa,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::be0fe831-c469-4a13-961f-e3bd6dda0633,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::be482d71-4ab2-453d-abd8-e1a7fdeedb06,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::be808b39-ff71-4d98-99c0-97436d1e198a,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::be920126-b1e2-4117-84e2-461b2230e46e,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::beb10920-1bf0-42af-ada7-b73e73919bfa,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::bec8de9b-7bf3-400e-bd0b-6f08a5f64339,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::bfeb3880-a9bc-438e-b171-f467ba93087d,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::c0643c65-15f1-4f25-9f4e-d42541cca1b8,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::c0d601d9-53bc-40d6-b514-95d803f1df02,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::c2d24716-5e15-4066-855a-2a0c0b7566f6,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::c34d6285-a7d7-4357-9036-cb4a5caec6f6,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::c35098aa-e1d0-41f2-94b3-38e98f389c9f,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::c3cf6265-0bfd-44af-9d8e-a54892ba2be6,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::c500d455-d461-47a8-b0b0-ab01a31b7774,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::c5260e7e-c927-464a-8946-bf1559afa0cf,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::c52f9edf-409b-46dc-8d99-b0b6e0e3a336,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::c5470e5f-81fd-4586-bfdb-7e94e7cce348,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::c5901b26-cf9f-4235-be9b-8b900cc77a8b,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::c64162e1-c768-42c9-a19f-bfbb2624933c,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::c7aebd2e-f4d8-4af7-82f5-f0d71f93cae2,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::c82e0dba-9717-440b-b29d-03c5b32be961,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::c8983507-264a-4bbb-8926-8a06afb36bff,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::c961a082-77cf-412a-ba8a-66fff0b7bc82,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::c9f8ed02-90a1-4a0f-9f2c-d3fd04f3ffbd,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::cafcbee4-cfe7-4bac-8bbe-ba98da2b9179,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::cb89e13c-f7b9-4277-8529-85385032e6b2,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::cbbbe2c4-51c4-48e3-807d-5ad37ad220e4,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::cbdd4f1b-a67e-46e3-8f1a-a52da5689294,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::ccddf95b-d3c2-482a-a335-a27f6512f113,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::cce1d2cc-0c32-4dc3-bdf8-67c330c8758d,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::ce2634a4-1ad5-4e79-bb90-905c03e52afb,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::cf59244a-576d-471e-b853-9871be627fa8,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::cf756ffb-9f1f-4579-8f67-d00bf4a2330b,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::cf97b7f8-de05-47f8-8a3c-d3ec1672d25f,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::d0900d06-18dd-4fa9-94a7-7dc1e4d0f125,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::d293ce7d-1898-4c66-bfd2-c3c329e82408,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::d2c91dbb-f9d3-4d93-ac4d-1b0245631c82,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::d3ea88bd-d578-44dd-aadd-391f8559bdc5,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::d4e4b900-939e-48e9-ad9f-bf9eee425303,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::d50fb043-08aa-4960-94f7-e9bbc690e70d,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::d551a262-676b-4856-ae36-5b6334c6b586,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::d57e15cf-e837-4e9e-a777-c3ee24fcb72b,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::d5a1411d-d312-44b1-a37d-a387ec13df1a,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::d66c93d7-6aac-4876-9252-66d9bf26323f,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::d70748e6-0e82-4760-a2fc-d63b01d3c65c,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::d78b572d-ec2a-420c-9a0c-f3c4e9d89da3,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::d7f614a8-8661-47dd-ad5b-97f23e5808e9,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::d81a9166-5e95-4654-b0d3-66f14ddbe8ae,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::d8660e7e-fc21-4583-9c37-4e9ca911ad17,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::d97205fd-941e-45c2-8671-2f340af6735f,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::d9bbd789-3516-4bd1-982f-040ffd01eddf,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::db052b95-1d01-4995-a6b7-7c5be060d474,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::dc12b624-aeea-47d3-988e-d875a14bdc34,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::dc82a3d2-e9bb-40d2-8451-16ad60e188f2,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::dd26e157-4b48-45b4-9d57-90ed5ed1d06b,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::dddb1a55-d976-40bc-ad41-cdc713623e03,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::de39c600-5209-4974-954b-0a07f2ed4b6e,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::de8c4a22-61e3-402d-a2b7-ab5d3c01f4c6,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::deb2972a-cee8-42f2-8cde-0639c71dda23,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::deec748e-a51e-4a37-a7fb-47df7b035292,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::deed6204-88f7-4d5c-824c-44c662fc5ad3,validation,-1,COUGHVID,,1,0,development
COUGHVID_UUID::dfe7b783-c80f-4357-b72e-63e875bf9ec3,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e0177fc1-39ec-433c-b5cb-6c71b859a88c,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e08e7dcf-5219-4eb7-9d74-c5605830db06,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e1259ecf-0b60-4106-9852-61c945065ab1,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e206e88e-4a9e-4eab-b9c3-f1d5ed807c96,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e292ff84-85b8-486e-984a-91ecceef4b90,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e31980dd-7946-467c-9b10-3141c29843b3,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e34e8cb1-f615-4542-849a-d6e6f7e7f6e2,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e35b727e-5460-4f4f-9295-bd0c927b14a8,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e4714f0e-c191-42dc-9928-78da49129e16,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e4729edf-12e5-4ba9-883e-1114c32b90f0,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e4bbd7fa-3767-48e3-97cf-c5e14881314f,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e4ec845a-b80b-409b-afa0-81abc3ae3dc7,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e586aff4-968f-4299-b092-3e9a59472689,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e6264c42-d888-4a82-97ac-6c5a40c1cc19,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e667faac-9ba9-472e-8a97-ad47887d5108,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e6d21be3-e101-41cc-bc17-f470d41fcdb9,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e6dfe942-2d7a-4fb5-8273-6e1a3a82cc37,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e73d5a4e-b7cc-416b-8103-8aabacf3b8fe,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e84454f0-c5a0-4447-a20e-661620e7623d,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e8537e2a-98b1-4ddd-8237-3835215218b4,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e8759970-c5b4-4d2a-a71c-d08ee83f482a,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e89a2e55-e5ad-4774-950c-ae4e84b444f8,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e95fa8ec-64e5-4fb1-afdc-b70bac309dec,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::e9d0b8ba-4bb5-46c6-a1a6-3d3f68fc0c19,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::ea162a64-2c94-4b8a-a8b8-9caa25dfd150,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::ea3553b7-8fc4-4889-bc48-9318dfc1c9f5,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::eade4e05-0fe3-4736-8a9c-35467d078113,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::eb8828a2-ec95-4e4d-883d-7795322a0079,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::ec86b666-9979-4799-a06f-9773eba8927f,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::ecb53985-efae-451c-9bf5-3e10f6b61e41,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::ed4ba184-bc38-4372-84c0-62485a79ec1b,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::ee42cab8-6560-49b4-bb5e-bdeaa8f99751,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::eeb42d9f-7fda-44b0-896d-503ee9722216,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::ef101918-6c9e-493e-bad0-a6a83923b926,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::ef3f4a93-0a99-4361-8132-5b41fa26610c,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::eff08b1e-fc39-40e4-a807-7b2651644a8a,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::f0da0dd1-a4d1-47ac-bc31-e9c6ceb05e28,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::f18097f1-d7d5-4566-a7f1-dce0f2e8da87,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::f1e01206-3362-412f-8025-fb07ca64b1d7,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::f2574f9d-beae-4a85-ad18-289a400e1b6a,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::f37cc139-33e9-4241-9b26-ec841b4750fd,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::f3ef7d3e-56e1-496b-8a46-b593e33d25d6,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::f4659577-76e9-4ec2-b298-ac2f9d52ee43,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::f4d06640-6eaf-40e8-a96e-3ffd924cd7ef,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::f4ea2005-309b-4c9a-84b2-6ed938532d05,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::f5e3c403-1588-49ad-8984-47f123f941f8,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::f6205ed8-a1cc-4685-aadc-c5bf8cc87490,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::f6dc47c2-d5f1-4153-b9a9-7ee1419cbae5,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::f6fd67d0-eb9d-47b4-9fc7-1e4af068d05b,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::f7d1f28a-e3a8-4dd9-b7ec-93e04ee023a0,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::f7f2f111-2861-4eda-a25e-ec6c90b87c2a,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::f87d25cd-c9b0-409c-be18-39a7f80f2ff0,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::f9144621-a450-411a-b4f6-9a29e617358f,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::f98206a8-8669-4527-b3c8-7064c9aa929e,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::fb0971e2-8ebf-459c-972d-b09d28ae0ca6,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::fb8f5c0b-93e0-4403-baea-26673d650b42,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::fbd52f87-029f-4bd9-86ed-4743018722e8,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::fd849b72-f4bf-4852-9bc2-fd9becc9571e,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::feabf097-bb15-4fdf-85ac-a9babbaf5d9e,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::feb93862-2508-4ca7-a74e-77701bbcd3c0,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::ff5f97db-9b64-4e35-afe8-af463d5c2c60,validation,-1,COUGHVID,,1,1,development
COUGHVID_UUID::ff8bfcc9-3df2-4752-8280-63f023fba31c,validation,-1,COUGHVID,,1,1,development
FSD50K_UPLOADER::11linda,validation,-1,FSD50K,11linda,32,2,development
FSD50K_UPLOADER::13f_panska_petruzelova_anna,validation,-1,FSD50K,13F_Panska_Petruzelova_Anna,5,0,development
FSD50K_UPLOADER::13fpanska_sychra_petr,validation,-1,FSD50K,13FPanska_Sychra_Petr,4,0,development
FSD50K_UPLOADER::13gpanska_sekera_krystof,validation,-1,FSD50K,13GPanska_Sekera_Krystof,2,0,development
FSD50K_UPLOADER::5demayo,validation,-1,FSD50K,5deMayo,3,0,development
FSD50K_UPLOADER::7h3_lark,validation,-1,FSD50K,7h3_lark,1,0,development
FSD50K_UPLOADER::abel_jac_joao,validation,-1,FSD50K,abel_jac_joao,3,0,development
FSD50K_UPLOADER::acekasbo,validation,-1,FSD50K,acekasbo,8,0,development
FSD50K_UPLOADER::adamsarchive,validation,-1,FSD50K,AdamsArchive,2,0,development
FSD50K_UPLOADER::agfx,validation,-1,FSD50K,AGFX,1,0,development
FSD50K_UPLOADER::ajkerekes,validation,-1,FSD50K,ajkerekes,2,0,development
FSD50K_UPLOADER::alcappuccino,validation,-1,FSD50K,Alcappuccino,10,0,development
FSD50K_UPLOADER::alhoon,validation,-1,FSD50K,Alhoon,2,0,development
FSD50K_UPLOADER::alienxxx,validation,-1,FSD50K,AlienXXX,43,0,development
FSD50K_UPLOADER::altemark,validation,-1,FSD50K,altemark,3,0,development
FSD50K_UPLOADER::anagar,validation,-1,FSD50K,anagar,5,0,development
FSD50K_UPLOADER::anez,validation,-1,FSD50K,anez,7,0,development
FSD50K_UPLOADER::anochrist,validation,-1,FSD50K,anochrist,1,0,development
FSD50K_UPLOADER::apinasaundi,validation,-1,FSD50K,apinasaundi,2,0,development
FSD50K_UPLOADER::artmasterrich,validation,-1,FSD50K,Artmasterrich,8,0,development
FSD50K_UPLOADER::aruncbose1,validation,-1,FSD50K,aruncbose1,1,0,development
FSD50K_UPLOADER::balancedenergy10,validation,-1,FSD50K,BalancedEnergy10,6,0,development
FSD50K_UPLOADER::baujahr66,validation,-1,FSD50K,baujahr66,2,0,development
FSD50K_UPLOADER::bbakersvoice,validation,-1,FSD50K,bbakersvoice,1,0,development
FSD50K_UPLOADER::beansqueso31,validation,-1,FSD50K,beansqueso31,1,0,development
FSD50K_UPLOADER::bigtexan7213,validation,-1,FSD50K,BIGTexan7213,1,1,development
FSD50K_UPLOADER::billipo,validation,-1,FSD50K,billipo,2,0,development
FSD50K_UPLOADER::blimp66,validation,-1,FSD50K,blimp66,3,0,development
FSD50K_UPLOADER::blipdrums,validation,-1,FSD50K,blipdrums,1,0,development
FSD50K_UPLOADER::bmoreno,validation,-1,FSD50K,bmoreno,12,1,development
FSD50K_UPLOADER::bparker4336,validation,-1,FSD50K,bparker4336,1,0,development
FSD50K_UPLOADER::brandonnyte,validation,-1,FSD50K,BrandonNyte,1,0,development
FSD50K_UPLOADER::bsmacbride,validation,-1,FSD50K,bsmacbride,9,0,development
FSD50K_UPLOADER::cabled_mess,validation,-1,FSD50K,cabled_mess,3,1,development
FSD50K_UPLOADER::calebowenw,validation,-1,FSD50K,calebowenw,2,0,development
FSD50K_UPLOADER::camilo_vargas13,validation,-1,FSD50K,Camilo_Vargas13,2,0,development
FSD50K_UPLOADER::captainvince,validation,-1,FSD50K,captainvince,1,0,development
FSD50K_UPLOADER::carlito62,validation,-1,FSD50K,carlito62,1,0,development
FSD50K_UPLOADER::carlovan19,validation,-1,FSD50K,CarloVan19,2,0,development
FSD50K_UPLOADER::cdrk,validation,-1,FSD50K,cdrk,2,0,development
FSD50K_UPLOADER::ceristimo,validation,-1,FSD50K,Ceristimo,1,0,development
FSD50K_UPLOADER::chaffron,validation,-1,FSD50K,chaffron,1,0,development
FSD50K_UPLOADER::chemicatz,validation,-1,FSD50K,ChemiCatz,2,0,development
FSD50K_UPLOADER::clare_wells,validation,-1,FSD50K,clare_wells,4,0,development
FSD50K_UPLOADER::cmusounddesign,validation,-1,FSD50K,cmusounddesign,12,2,development
FSD50K_UPLOADER::colinbf423,validation,-1,FSD50K,colinbf423,2,0,development
FSD50K_UPLOADER::consto,validation,-1,FSD50K,consto,1,0,development
FSD50K_UPLOADER::cosmicd,validation,-1,FSD50K,CosmicD,3,0,development
FSD50K_UPLOADER::cylon8472,validation,-1,FSD50K,cylon8472,1,0,development
FSD50K_UPLOADER::daen23,validation,-1,FSD50K,Daen23,2,0,development
FSD50K_UPLOADER::daffaurrofi,validation,-1,FSD50K,DaffaUrrofi,2,0,development
FSD50K_UPLOADER::dan427,validation,-1,FSD50K,dan427,1,0,development
FSD50K_UPLOADER::davebassguy,validation,-1,FSD50K,davebassguy,2,0,development
FSD50K_UPLOADER::davor,validation,-1,FSD50K,Davor,1,0,development
FSD50K_UPLOADER::dazza007,validation,-1,FSD50K,dazza007,1,0,development
FSD50K_UPLOADER::dcpoke,validation,-1,FSD50K,DCPoke,2,0,development
FSD50K_UPLOADER::derjuli,validation,-1,FSD50K,derjuli,8,0,development
FSD50K_UPLOADER::dinodilopho,validation,-1,FSD50K,dinodilopho,1,0,development
FSD50K_UPLOADER::dinsfire,validation,-1,FSD50K,Dinsfire,2,0,development
FSD50K_UPLOADER::djames619,validation,-1,FSD50K,DJames619,1,0,development
FSD50K_UPLOADER::dkiller2204,validation,-1,FSD50K,dkiller2204,1,0,development
FSD50K_UPLOADER::dlovere,validation,-1,FSD50K,dlovere,3,0,development
FSD50K_UPLOADER::dream4dreamtheater,validation,-1,FSD50K,dream4dreamtheater,7,0,development
FSD50K_UPLOADER::dsoadigital,validation,-1,FSD50K,DSOADigital,1,0,development
FSD50K_UPLOADER::eaglestealthteam,validation,-1,FSD50K,EagleStealthTeam,1,0,development
FSD50K_UPLOADER::eddiexander,validation,-1,FSD50K,Eddiexander,2,0,development
FSD50K_UPLOADER::elgeorgia,validation,-1,FSD50K,ElGeorgia,1,1,development
FSD50K_UPLOADER::elliotrambach,validation,-1,FSD50K,elliotrambach,2,0,development
FSD50K_UPLOADER::elpatronato,validation,-1,FSD50K,elpatronato,1,0,development
FSD50K_UPLOADER::emileb,validation,-1,FSD50K,emileb,1,0,development
